idigbio:etag,dwc:occurrenceID,dwc:genus,species,Day,Month,Year,Day of the year
1b1dec31c527186d745e9f8b8c50fb4cae7c196a,urn:catalog:mo:tropicos:100417357,senecio,senecio nutans,6,8,1932,219
ec3b92465e81a8a8d7dfef516bfe6864ebbe1a11,urn:catalog:mo:tropicos:100715219,senecio,senecio nutans,3,7,2006,184
5a4be978b9c64a7da8545a2182d96d58c2cce16c,1ade49dc-8cf9-4293-b851-f8ee63f8f85c,senecio,senecio nutans,8,8,1839,220
2cdd761b2b9eb2ddaf49ec28b19c1c8d4f6877b9,73bbc6f6-bd8b-4c76-bfd4-c243061edf84,senecio,senecio nutans,8,8,1850,220
7ce26dbea85d801747ce055ab840a88c76697b6a,urn:catalog:mo:tropicos:100417499,senecio,senecio nutans,8,11,1860,313
dd60591fa0d64cf295c2fff0bb0ef3f2d8e57e16,https://data.biodiversitydata.nl/naturalis/specimen/l.3673734,senecio,senecio nutans,1,10,1911,274
43a8ef8a3c2dfd0bb744f8f77a83cc97e75e9fbc,urn:catalog:mo:tropicos:1395571,senecio,senecio octolepis,30,1,1997,30
b24083aef46aa69597edf24e29593f893d6b64d2,urn:catalog:mo:tropicos:3365808,senecio,senecio octolepis,5,11,2005,309
c4d4904dc9c9c83e77c51572e47795a930d85015,urn:catalog:mo:tropicos:594053,senecio,senecio octophyllus,5,1,1987,5
38810757991f4428805f4bfbfca0bd7c0bda2fcf,http://specimens.kew.org/herbarium/k000497791,senecio,senecio octophyllus,1,5,1858,121
74e3c5fb30b88b111b665bd55b654ad2f6812ce3,s:vascularplants:s18-31635,senecio,senecio octophyllus,5,2,1859,36
87c287d4e054f950fa2c498384b24823e634d03d,http://specimens.kew.org/herbarium/k000497790,senecio,senecio octophyllus,1,2,1859,32
74d6f7af2379c17af03dbc3be50387421a8a0306,urn:catalog:mo:tropicos:100419078,senecio,senecio octophyllus,8,2,1859,39
e33326dc6514dc80cf717524f056137621b1afd6,s:vascularplants:s19-5178,senecio,senecio octophyllus,1,5,1987,121
3bdd5b54c8699ee335e5173fdecbafa5e9fe8b5f,urn:catalog:mo:tropicos:2280028,senecio,senecio otopterus,22,4,2000,113
04753e8c8205a20fe176c49c85541965c7344b98,s:vascularplants:s18-32627,senecio,senecio pampeanus,15,10,1984,289
9946bbb740f7d939d3a9d40a9d744e88e475a869,http://herbarium.bgbm.org/object/b100642548,senecio,senecio pampeanus,22,2,1986,53
620348dde504225d15256104071e2ecb4ab8ac6d,http://n2t.net/ark:/65665/3a2bdafac-b46b-4ab1-b70c-09c263f2af30,senecio,senecio pampeanus,20,4,1986,110
3740ffeb8313a8c52be313a118beccbc8f9b4dbd,urn:catalog:mo:tropicos:2280030,senecio,senecio pampeanus,15,10,1984,289
fb764cb4595d597362c9d28a236979f192379d33,http://n2t.net/ark:/65665/3f9554fba-b7bf-4930-b415-a90b649dd43a,senecio,senecio pampeanus,14,3,1998,73
8eac576bbe1665fcd9bb65719ee54d670138ddd7,urn:catalog:mo:tropicos:3376804,senecio,senecio pampeanus,2,5,1937,122
a90641708a01e9b35d70d717c27bb9eedf543d43,urn:catalog:mo:tropicos:569669,senecio,senecio pampeanus,5,1,1983,5
237e91f3e024248f1350c6596212c48088b3616e,http://n2t.net/ark:/65665/32c5af3c2-4c51-4e7d-b389-3c15272bc3f9,senecio,senecio pampeanus,5,1,1983,5
dc411c8df026155ee15063f0ce749d8270e79bf9,s:vascularplants:s18-32624,senecio,senecio pampeanus,10,4,1904,101
e41c14ad8d3efab3d681f6580c2032eaca0d50fb,s:vascularplants:s18-32524,senecio,senecio paraguariensis,10,1,1902,10
d4087f8158b279b8c1f8faa0362cff81f4e822b2,s:vascularplants:s18-32525,senecio,senecio paraguariensis,10,1,1902,10
a7e08e9e8cbf9b78f38417af544201eeea58a2d1,urn:catalog:mo:tropicos:2280035,senecio,senecio pensilis,28,3,1865,87
752a7acc61e9fd71603ec4d617f8630302d17ce0,s:vascularplants:s18-32695,senecio,senecio pensilis,20,8,1979,232
0758f9f4bb6ef02dde6e30eae748ebcd75427b4b,urn:catalog:inpa:herbarium:187511,senecio,senecio pensilis,15,9,1984,259
7cec331994c04e5c2a11128915c35bff5ef32c8b,s:vascularplants:s18-32698,senecio,senecio pensilis,24,3,1995,83
b9a828653e60ff48fdf12c1a180e9171f4c93b43,http://n2t.net/ark:/65665/36ba0591b-b4c1-4f69-9ea0-433ce0cfa545,senecio,senecio pensilis,31,1,2004,31
73bd7d125c4488b0dbcccc734722933b7467cb7d,urn:catalog:mo:tropicos:2280033,senecio,senecio pensilis,24,3,1995,83
e4be38647e9c7091f87b5b4179d1784a8deb17f7,urn:catalog:mo:tropicos:598176,senecio,senecio pensilis,19,7,1981,200
888dad3c5ebf020fce7ff4491733af1b26f135b1,urn:catalog:mo:tropicos:592976,senecio,senecio pensilis,15,9,1984,259
4e82d7736e5d666d1450adf4b1dc461be49085e9,http://n2t.net/ark:/65665/3257676ed-7ca2-4d59-9d21-1281a913a233,senecio,senecio pensilis,15,9,1984,259
2284c9e06dd6de7b8a7effb8aaaf21146ad9ce95,bra:mbm:mbm:127606,senecio,senecio pensilis,15,9,1984,259
c37626e9b9df54dec82aa3e6d0101f4aec4a8602,urn:catalog:mo:tropicos:590739,senecio,senecio pensilis,4,11,1987,308
5a94cb0d2aa8854e0697af18113a3463d43ee5b9,bra:mbm:mbm:132991,senecio,senecio pensilis,4,11,1987,308
42984122bd178d08e65d738301911f35573a19e0,http://n2t.net/ark:/65665/34cc7ec7a-bdaf-4245-af5a-ba44f35de42f,senecio,senecio pensilis,4,11,1987,308
856427b7f159466f90f7aac9ded05c6d383ac8f6,urn:catalog:inpa:herbarium:187611,senecio,senecio pensilis,11,4,1987,101
e19fbec0f2f96bd3d93bbce82a783c2e7c64b82e,s:vascularplants:s19-5183,senecio,senecio pensilis,11,4,1987,101
4540fea7b704c95ed8270fb289c552daba08e85a,https://data.biodiversitydata.nl/naturalis/specimen/u.1142347,senecio,senecio pensilis,11,4,1987,101
4c5a3e73e9e04523ec43637112dbc11f5aedf5f1,http://n2t.net/ark:/65665/3530016cc-5485-4f36-bcdb-0d4546c9295b,senecio,senecio pensilis,8,4,1987,98
f9fa85227386db0fdefa6c6884f4b7ad743717f6,https://data.biodiversitydata.nl/naturalis/specimen/u.1142348,senecio,senecio pentapterus,13,3,1989,72
2485735ad4d10590dc4c376cc032108b1adfb393,urn:catalog:mo:tropicos:582430,senecio,senecio pentapterus,13,3,1989,72
41e896ff7028f3ff2042730a4888b14878480225,http://n2t.net/ark:/65665/3e4ce615f-8302-4c33-955f-27ccf7173227,senecio,senecio pentapterus,13,3,1989,72
da5a0aad44d228643b4f92f984323739e0a6a0b3,http://n2t.net/ark:/65665/3efd6e744-5ed6-4e35-8f02-e27c89aaf2a4,senecio,senecio pentapterus,15,3,1998,74
8f71d7123da62d70471a7c8b93d8efa9056441d0,urn:catalog:mo:tropicos:2280036,senecio,senecio pentapterus,16,3,1993,75
6ae105cf2d3c2f13bc286695ec701f9568043961,urn:catalog:mo:tropicos:100564684,senecio,senecio pentapterus,23,4,2000,114
d18bb27c0f085bffd03457ad218b017dea046e97,urn:catalog:mo:tropicos:3378714,senecio,senecio pentapterus,21,5,1980,142
c62753a0436b73540bc09c7d8ffd5bb195a53427,urn:catalog:mo:tropicos:3378112,senecio,senecio pentapterus,22,5,1988,143
1c837d0916f17ca57848d1ae07b978d344a8b31f,urn:catalog:mo:tropicos:581244,senecio,senecio pentapterus,22,5,1988,143
9eebeef064ebe21406bf55e3b128e509f064b53c,http://n2t.net/ark:/65665/3de55c49a-7ae4-4d1c-9cc5-34062209e20b,senecio,senecio pentapterus,22,5,1988,143
bdbc1ceecee3961dd745c3dd8a3b83d8823cfab5,urn:catalog:mo:tropicos:583190,senecio,senecio pentapterus,22,6,1988,174
3bdd79d59ab872b556c28ff2d7b92ec3551af2bc,http://n2t.net/ark:/65665/3fc123cd9-f367-4fdc-bce4-3e6aee223307,senecio,senecio pentapterus,26,6,1991,177
9ee27a990b53e62ab022ac32f285da770f196e75,urn:catalog:mo:tropicos:581659,senecio,senecio pentapterus,26,6,1991,177
a6091b810d1e8f72fb7e6090707c7bffd98a244c,http://n2t.net/ark:/65665/3ddf93bc7-9a3e-4c85-9a8d-49b425c77450,senecio,senecio pentapterus,3,5,1920,124
2343fd151749f729eab9adde2fe5b46d703568a4,http://n2t.net/ark:/65665/32597735d-7a95-4977-9315-644b60c49d38,senecio,senecio pentapterus,5,1,1983,5
049e01682497989a70d742fb60673e23d526fc72,urn:catalog:mo:tropicos:569918,senecio,senecio pentapterus,5,1,1983,5
b2a874ba9faf43433431539a30565423ecdd6644,urn:catalog:mo:tropicos:591873,senecio,senecio pentapterus,5,5,1983,125
c78ccfa2a41ca46ed027a14eeda9800320319b02,http://n2t.net/ark:/65665/39d9fa344-cd93-4a1f-8815-29456ba645c6,senecio,senecio pentapterus,5,5,1983,125
1658f388bb2135e7ccd14a056250078edb13f0b3,http://n2t.net/ark:/65665/38a1e1dc4-cda4-4c33-bf60-6cd2284aa72c,senecio,senecio pentapterus,5,10,1986,278
2e832586758c17f5ecd153edabe997a28115fdf5,http://n2t.net/ark:/65665/376fd67d9-1a2a-4cf2-8692-905ba36caa1a,senecio,senecio pentapterus,1,3,1955,60
8044250279aca64133ba3da552bbf59785d543b1,s:vascularplants:s18-32687,senecio,senecio pentlandianus,16,4,1858,106
f5fbf2c0e70d22077c0981d976c4edca9fd8e1ad,https://data.biodiversitydata.nl/naturalis/specimen/u.1142349,senecio,senecio pentlandianus,14,9,1986,257
f3fdc33a7430ad714efc9c15abb41cbc2a336c15,http://n2t.net/ark:/65665/33ef4c9a4-f919-451b-93ea-ba43777af3d1,senecio,senecio pentlandianus,16,1,1988,16
4690b6493f90d3b9e927af0a19cdb49f86239d9b,http://n2t.net/ark:/65665/3c2865c8f-3660-4b2e-80ab-191dce4b7803,senecio,senecio pentlandianus,22,4,1921,112
f4a8faac3ddfd629e2998921599889c4fc18c80f,urn:catalog:mo:tropicos:598240,senecio,senecio pentlandianus,19,7,1981,200
817cd445181369f4c05a3db5a0339067118b7f5d,http://n2t.net/ark:/65665/3bfcd9cee-334d-4320-9e4d-9b3a4d48fe8b,senecio,senecio pentlandianus,14,9,1986,257
76c3f5122ddda1fb590dc21b765c705bc81b4bed,urn:catalog:mo:tropicos:590139,senecio,senecio pentlandianus,14,9,1986,257
cc5a8be429df4a130f3b7cba13254a73e5197481,bra:mbm:mbm:127604,senecio,senecio pentlandianus,14,9,1986,257
d0ad516f912bdeaf308ef9b4b7ad2b8c52e72f3a,http://n2t.net/ark:/65665/30b1ee49e-0f6f-4fa0-81a1-f96d2ed762b7,senecio,senecio pentlandianus,9,9,1901,252
91991a9f6f857965b2b7421fb6697087ee7b3448,http://n2t.net/ark:/65665/3de65360c-1a1a-468e-9497-2b66ecadbc34,senecio,senecio pentlandianus,12,7,1921,193
3d9b08557f711e855ffdb927de6e6189eff3af3f,http://n2t.net/ark:/65665/305db8745-a4f5-4f23-b83c-3bd6ea7df651,senecio,senecio pentlandianus,10,9,1967,253
a1f1be545847bd00c0173a44ab75a10f09d9ab4b,urn:catalog:mo:tropicos:566019,senecio,senecio pentlandianus,8,9,1981,251
57085a6ee467f1df72f6ba8a5a5383aa79d0c6db,http://n2t.net/ark:/65665/350014042-91e9-43ee-988c-e0720faf6330,senecio,senecio pentlandianus,8,9,1981,251
e6176600f9cc38fbd17dbc5691b0769ecdc22ca2,urn:catalog:mo:tropicos:2280037,senecio,senecio pentlandianus,2,6,1983,153
6c36e2225d12b24c249562e282e820ad9bf30a72,urn:catalog:mo:tropicos:2280038,senecio,senecio pentlandianus,11,2,1829,42
be1703ad5e94b03953b3fd8bdc3d2f51af4d4682,bb0d64ca-8380-4e92-9d34-c013b2027cc8,senecio,senecio pentlandianus,8,8,1829,220
c23331b9b244ac114dd5a6542313348441e7f099,s:vascularplants:s18-32688,senecio,senecio pentlandianus,6,2,1983,37
b38027125ede955df677a272ff6f5fb7dd5f3878,urn:catalog:mo:tropicos:3368076,senecio,senecio peregrinus,22,9,2003,265
d4eebdf704d0add8a7d23678b9e912f78959605f,108fe295-797e-4d1e-825d-1b09c2de4633,senecio,senecio peregrinus,12,5,1873,132
1271386e753c7a7473f530364bfa6a9e4a2fc4cf,s:vascularplants:s18-32629,senecio,senecio pflanzii,19,1,1983,19
0573bd37928c026b57d7bd11904c50299e725e18,https://data.biodiversitydata.nl/naturalis/specimen/u.1142354,senecio,senecio pflanzii,14,3,1986,73
db1b9290f6a94a3be3782fe73e003d1b863649a0,http://n2t.net/ark:/65665/3101b20be-df80-4d64-b28a-60f6db7cda87,senecio,senecio pflanzii,19,1,1983,19
cad0dbbdfb644bef30830e00e4361e026cd63891,http://n2t.net/ark:/65665/3afd2b068-e1f4-48fc-b122-276b56e86f85,senecio,senecio pflanzii,22,1,1921,22
4aec0fd3d92850e110167302d60dbd0e6fe8bdb3,urn:catalog:mo:tropicos:597678,senecio,senecio pflanzii,14,3,1986,73
caabf7bb756837d0c53be07b26f6a23d629ac9b9,bra:mbm:mbm:127614,senecio,senecio pflanzii,14,3,1986,73
5b1b5e42f2179b64a38f20a213bc1d1c9a4c94e2,urn:catalog:mo:tropicos:2280039,senecio,senecio pflanzii,4,3,1909,63
e151b79d96388008a5bea6b8fb4b9afa37a312e7,urn:catalog:mo:tropicos:3382557,senecio,senecio pflanzii,8,8,1983,220
aa27f7fce2eaa33642839601f233a267e1dfd4ad,f5d9bf89-4108-4cc0-9a22-a4d15d0fea2e,senecio,senecio pflanzii,8,8,1856,221
687c2b4ccee382066f30bc6954521267264f20d1,s:vascularplants:s18-32628,senecio,senecio pflanzii,4,2,1857,35
5cad5e4e1ca83426b97ee3926024b4e33b033edb,s:vascularplants:s07-8194,senecio,senecio phylloleptus,22,3,1921,81
47980ffb73402d96233d5dee470d814964b0214e,s:vascularplants:s07-8192,senecio,senecio phylloleptus,29,3,1921,88
460dfd6603c7c969efb9c0796428f6e68b3df7b0,http://n2t.net/ark:/65665/35b493cce-8e20-4bef-9ff2-e8df13b2f769,senecio,senecio phylloleptus,22,3,1921,81
a426320325b862fd1eb7898b4c80e9d7ae00e7c4,http://n2t.net/ark:/65665/3a3594264-ef24-473a-9cb1-57101e1bd539,senecio,senecio phylloleptus,30,3,1921,89
97137e828829baa784461257eff24315c1d7a18c,urn:catalog:mo:tropicos:3380435,senecio,senecio phylloleptus,18,8,1914,230
af2a8ffc0dbe238a68d29408b86ac9f01eec63f8,urn:catalog:mo:tropicos:3383241,senecio,senecio phylloleptus,4,10,1973,277
0e7dafa78ceb3d1d3a747875f251e5d2ef7b1b3d,urn:catalog:mo:tropicos:2280041,senecio,senecio phylloleptus,3,1,1986,3
fd88cc8e1f3a0e8725333c474d57203dac523036,urn:catalog:mo:tropicos:584247,senecio,senecio phylloleptus,3,6,1991,154
14279d85234907e13dfc2a499fa1761f45f6d46f,http://n2t.net/ark:/65665/3041022e6-313a-4990-8e95-f8f6b8d8c52a,senecio,senecio phylloleptus,3,6,1991,154
91b84501923a4fd938e6793aa872874878654989,urn:catalog:mo:tropicos:2280043,senecio,senecio phylloleptus,8,8,1826,220
75e7b680e239838514116ab2fb939334314bd142,s:vascularplants:s18-32868,senecio,senecio phylloleptus,1,3,1986,60
a22a0855958b720a1eb7b49c4b537eeab38a4a51,https://data.biodiversitydata.nl/naturalis/specimen/u.1142373,senecio,senecio pidiifolius,14,9,1926,257
6dd807ad9d3d15f735190ff395b16da09255aa89,http://n2t.net/ark:/65665/3df7768fd-a0a7-476a-a6aa-aba1e2607c86,senecio,senecio pidiifolius,1,7,1892,183
d8d3087c349d81f4f93b9b50a75d393f8fcf1125,http://n2t.net/ark:/65665/30d6482d1-93c4-40d4-b552-a71a66190454,senecio,senecio pidiifolius,1,7,1892,183
afc1adda297d202ce656221411761e3503585d38,http://n2t.net/ark:/65665/3a04fe754-f93a-4292-bd13-be315f4deb7f,senecio,senecio pidiifolius,1,7,1892,183
261dea411271b1d895cbc9f6586c44a8731df601,fc4e38c2-fc41-49eb-bce4-d5f1c669d355,senecio,senecio pidiifolius,7,7,1892,189
db6e12475ab84a559eab3ee335411e23013deb57,a4936c77-b1fc-4104-9831-693360412c0a,senecio,senecio pidiifolius,8,7,1892,190
ac0403231293d24697e0863b4443adf1e0884851,52c1d117-c78d-48de-bc81-94cb7b7b8b82,senecio,senecio pidiifolius,8,7,1892,190
0d43486db147bf32afe66b719e45d4416e1bc000,4c2d20ba-ea15-4feb-b24a-3bf5ac80b1e5,senecio,senecio pidiifolius,1,7,1892,183
98a6b873fee302d9d6cb81e700156e66274f2df3,urn:catalog:o:v:2017124,senecio,senecio pidiifolius,1,7,1892,183
eda7539f68cb0af590ce21a7c58a95ed62a81158,e2c4b6b4-1502-4043-b915-85e9533fa999,senecio,senecio pidiifolius,7,7,1892,189
03853a308214e611f2e99a0a0580c66112938a8c,f5db6489-bd11-4c3e-9423-2ddee8f8391d,senecio,senecio pidiifolius,7,7,1892,189
397fe8fbc1f81fddb34a4a17b7637ef16d53daa1,c7a8cc17-4fac-4c2b-966d-eaa296f006ec,senecio,senecio pidiifolius,8,7,1892,190
f53e44b4bde873997eec9c1a0e7deea439429112,ddeaa4de-8ddb-481d-a910-548f08337b26,senecio,senecio pidiifolius,8,8,1892,221
662d96a0e43afa67f25fc73c6c0c015a5fa3f43c,https://data.biodiversitydata.nl/naturalis/specimen/u.1142372,senecio,senecio pidiifolius,12,9,1939,255
65a398f8423aab74819b0b7387d3b96e29e653e9,https://data.biodiversitydata.nl/naturalis/specimen/u.1142371,senecio,senecio pidiifolius,12,9,1983,255
8665076b843cdaf315073259dc542502ad1cd4ba,http://n2t.net/ark:/65665/35eb588d8-680c-4c2b-94b3-bad829575ea2,senecio,senecio pinnatilobatus,14,8,1914,226
63eaef43ef5696356b0016c473a32ed19fc4c801,urn:catalog:mo:tropicos:3382023,senecio,senecio pinnatilobatus,14,8,1914,226
37ee985510058ec4c66429ec8fe85ea245800d2a,http://n2t.net/ark:/65665/386a2d51c-975b-41a2-b0bf-731a940ab680,senecio,senecio pinnatilobatus,3,8,1921,215
a0d79e1f35d6bb94a8895509fbc6616b5c89b5d0,urn:catalog:mo:tropicos:2280049,senecio,senecio potosianus,28,7,1826,209
572da3f276b0d1bc67898402030927a0faa6b010,51a3fd69-da33-4637-bb92-2df1765624b3,senecio,senecio potosianus,22,4,1890,112
affec50cb74f64a284731a4694bf5a7bf3576a8f,36d72fbc-5279-4772-b701-72f6784347e1,senecio,senecio potosianus,25,5,1906,145
3eeee17877316ee8fb8fdeb20a8111a5e488bdc9,s:vascularplants:s16-17555,senecio,senecio potosianus,27,1,1921,27
ebe3b23cecc72040829e9daff41790ca682e95ca,s:vascularplants:s16-17557,senecio,senecio potosianus,24,3,1921,83
4904c1776142d4fd8690ea1f59bf1b5c52969c04,s:vascularplants:s18-33253,senecio,senecio potosianus,13,3,1981,72
1aa1121139962f4762d958b1d8fedb780ba4a60d,s:vascularplants:s18-33247,senecio,senecio potosianus,26,5,1985,146
de37efe0a1e36f6b68f38137c7827852653ab388,s:vascularplants:s18-33239,senecio,senecio potosianus,14,2,1987,45
3ece92c65cb534df6ff1a1ab50dbe509624c6b85,c37e39ed-9025-4a78-a3e2-3dbecbef26cf,senecio,senecio potosianus,14,2,1987,45
b472f2564ce88636825f29b4b9e912cd83fa66e9,3acc428f-6647-436a-a05c-185545a9804a,senecio,senecio potosianus,14,3,1987,73
36fd1741e909c1a31b3e63e72f6db1919b8e66a5,s:vascularplants:s18-33242,senecio,senecio potosianus,16,3,1989,75
030ab37759105e1bd23decb16b90e982695eb1a0,http://n2t.net/ark:/65665/3b9b86aab-7b53-496e-84c1-3c3e54f42f29,senecio,senecio potosianus,28,12,1994,362
8a8bc16cddea22d094d0bfaa6129fca634a8db8b,urn:catalog:mo:tropicos:1528912,senecio,senecio potosianus,14,2,1987,45
ea737338dab1ccdebbc86317a42ee61999249e21,http://n2t.net/ark:/65665/32a8f79c2-cf95-4115-adbb-f8a6991efcff,senecio,senecio potosianus,14,2,1987,45
9ef86568aa0c99a8ba09469ccdac43bcd2b1e5ea,urn:catalog:mo:tropicos:100472427,senecio,senecio potosianus,16,2,2012,47
00c870ec01afc99b83abc8ffa8950ea437dce2c0,urn:catalog:mo:tropicos:100472423,senecio,senecio potosianus,16,2,2012,47
f75e66ea542cd758399207da905cef5fe7c6bd1b,urn:catalog:mo:tropicos:565796,senecio,senecio potosianus,24,2,1980,55
de364d029fdd9a0b5b4c6943ed85ddeee28797a7,http://n2t.net/ark:/65665/3b1229d7f-41c5-443f-bc90-f5c44ff381ae,senecio,senecio potosianus,27,2,2012,58
507338649eac5eb7b3cba36abcd5041bd7692fd9,urn:catalog:mo:tropicos:100715251,senecio,senecio potosianus,13,3,2006,72
ddf03cff2bdde86ba7c77135fb814ffe2a84628a,urn:catalog:mo:tropicos:569390,senecio,senecio potosianus,14,3,1987,73
c176b4748c6a3706f7b3e454255d45be7203f5e2,http://n2t.net/ark:/65665/3b5c2e029-70f0-494b-a3af-de353c2ab50d,senecio,senecio potosianus,14,3,1987,73
8fe25237f3c86870bbac0c6ed0fad24c8462ef23,urn:catalog:mo:tropicos:3381833,senecio,senecio potosianus,16,3,1989,75
f97c1fae54ceef4a110e638488ce3da1b57ddd22,http://n2t.net/ark:/65665/33e614f67-984f-4603-ab4b-0578758383d0,senecio,senecio potosianus,16,3,1989,75
c16328aac3cf2b576e2afa427467eaf80f6c08d2,http://n2t.net/ark:/65665/361094440-82a3-4b7e-8123-f3a30d537cd1,senecio,senecio potosianus,21,3,1920,81
fbbff998bfdb65bfab4c19165deb2f5c0d9134cb,http://n2t.net/ark:/65665/38f1b31a9-a75e-45c2-a72a-16e92a5aba93,senecio,senecio potosianus,24,3,1921,83
4cccc3c33796cfb93f567910df1a97e16b65fbe1,http://n2t.net/ark:/65665/3ec047f75-3331-4a0a-b854-718ac9afc27a,senecio,senecio potosianus,25,5,1906,145
3f193e640250cca6c801d05e2ee538c7eeef6943,http://n2t.net/ark:/65665/324db04c8-f2fb-4f4e-8eac-7b39eecf1ca4,senecio,senecio potosianus,25,5,1906,145
6d90da221a1a7976ce135830f3a034e1f791b506,http://n2t.net/ark:/65665/3b6027282-c59f-4ba5-86f7-b81304f2637c,senecio,senecio potosianus,30,9,2006,273
908887e53f808b4bfb6ca33c705392d8e512121b,urn:catalog:mo:tropicos:100416944,senecio,senecio potosianus,2,6,1904,154
c0133263e53b0f14f35d188ef4bca9e170b658ec,http://n2t.net/ark:/65665/35e7afce7-69c7-48ef-bab2-0a972753cc60,senecio,senecio potosianus,3,6,1919,154
b3b9ceefacfbf73065f6931be0572151ae1ba7d1,http://n2t.net/ark:/65665/3f343d7f9-d6d0-4c55-bb91-9eaf669ecec3,senecio,senecio potosianus,4,3,1921,63
d0c0e58590377f7206c41ddc501b68741a020f82,urn:catalog:mo:tropicos:100416954,senecio,senecio potosianus,12,8,1931,224
8a4e9dd14446d8565b4e81c6e5df878bd1b35b36,urn:catalog:mo:tropicos:100419461,senecio,senecio potosianus,1,8,1948,214
219aabd8148e8fcd8254f929bb8b951396942bba,http://n2t.net/ark:/65665/372040fe3-10a7-4839-af57-6f13e318873c,senecio,senecio potosianus,4,9,1985,247
97536560510b354251b36bfacab7d4c7ea3bee3d,http://n2t.net/ark:/65665/375e502ad-aac6-4c15-b840-50a01c235cef,senecio,senecio potosianus,3,1,1986,3
3f8edd82ce1e8fce74c5fb4c0f4c1ac3311f6831,urn:catalog:mo:tropicos:599018,senecio,senecio potosianus,4,4,1986,94
2222f90d97973a7846bd1177d04ba8d1e146aab3,http://n2t.net/ark:/65665/3445ce898-9f98-4073-8abc-336b7bd7cf39,senecio,senecio potosianus,4,4,1986,94
61b3b33af6c94a790a4a8df762e08b77951cf7a3,urn:catalog:mo:tropicos:584857,senecio,senecio potosianus,5,2,1988,36
fa6959f71bf3e7a125c17be3f19a77a346baef61,http://n2t.net/ark:/65665/38fee594b-3f2d-4b44-976c-e0a2feb77ad8,senecio,senecio potosianus,3,10,2012,277
86fa7ba36a90f22142c2e68dacd009d8d0ec8f24,http://n2t.net/ark:/65665/3dc751873-bdd2-4054-aaf0-926c8f1229fb,senecio,senecio potosianus,1,4,1890,91
00cd9dddbd425338caa410039b646681a1b179e9,http://n2t.net/ark:/65665/3609adab1-2825-49cb-9569-8a16fc0b24c7,senecio,senecio potosianus,1,4,1890,91
5ea284dfd708147a289448713de2b998eeb4b002,c09a71a8-7f7b-4b78-bb7d-3e22336a16c2,senecio,senecio potosianus,7,4,1885,97
08d5d913a4634c7a6a9acdc6608d1bb59019a054,946d00a5-733e-4bb5-8c7a-2565518c1da1,senecio,senecio potosianus,7,4,1890,97
3cdf7dd84c6239cdfe76027ce429835b6f311982,1da13233-22b2-42dc-baaf-73bfb2bcbbbd,senecio,senecio potosianus,7,4,1890,97
e1ab8e0b9bbc44e27945098b5e53a9dc55e2618e,30bea954-58ff-4bc6-9bae-af6088866e5e,senecio,senecio potosianus,8,4,1890,98
600a8f8df30303f62b4bda7f69fc85952d42f5e3,urn:catalog:mo:tropicos:911440,senecio,senecio potosianus,8,4,1890,98
79cf5cbf4b8ad2fc993aa3754b0cfc5d0d4df78b,848e983c-65cf-4e51-9644-af1eb4b0edc8,senecio,senecio potosianus,9,4,1890,99
4e6a7add16713cf841eefe1363d31a6cc1bea58f,s:vascularplants:s16-17559,senecio,senecio potosianus,6,2,1904,37
983e55c13f9a271dcd85312fd973dbcf3663b254,s:vascularplants:s18-33251,senecio,senecio potosianus,6,3,1919,65
9ed79057fa5db059184b1646fbafbf823befdb45,2dc7e27a-e582-4736-af71-b2b3713764da,senecio,senecio potosianus,6,3,1919,65
096447e4c3182ff2009e45d9023264d293571a36,s:vascularplants:s16-17551,senecio,senecio potosianus,3,4,1921,93
841851a24c01801cac4967ca9757db7f322f3b6d,s:vascularplants:s18-33250,senecio,senecio potosianus,2,4,1934,92
ff598df09597f8b3e039ffeb265344bacde0c381,361d9572-95a4-4eef-9245-ae33dd6825ad,senecio,senecio potosianus,7,4,1973,97
631dd2701841bd58336f30e483a4bf78cd507e94,s:vascularplants:s18-33248,senecio,senecio potosianus,1,3,1986,60
