dwc:catalogNumber,dwc:occurrenceID,dwc:recordNumber,dwc:genus,species,Day,Month,Year,Day.of.the.year
3865698,4009123d-f69c-4c10-9acc-792aaab682ce,20377,psilotum,psilotum nudum,25,7,1965,206
3865698,4009123d-f69c-4c10-9acc-792aaab682ce,20377,psilotum,psilotum nudum,25,7,1965,206
3087315,http://n2t.net/ark:/65665/31a17941e-39a5-402c-889b-1bee41bd88e4,4945,psilotum,psilotum nudum,16,8,1983,228
3087315,http://n2t.net/ark:/65665/31a17941e-39a5-402c-889b-1bee41bd88e4,4945,psilotum,psilotum nudum,16,8,1983,228
s-p-11441,s:vascularplants:s-p-11441,,psilotum,psilotum nudum,2,11,1947,306
s-p-11441,s:vascularplants:s-p-11441,,psilotum,psilotum nudum,2,11,1947,306
106555,a87c07e4-7984-4dcd-9da3-7f8bd81e0bf0,collector number: 145,pteris,pteris berteroana,5,11,1921,309
106554,115e1a30-2e33-4dc5-a4a7-5026037d0042,collector number: 145,pteris,pteris berteroana,5,11,1921,309
106555,a87c07e4-7984-4dcd-9da3-7f8bd81e0bf0,collector number: 145,pteris,pteris berteroana,5,11,1921,309
106554,115e1a30-2e33-4dc5-a4a7-5026037d0042,collector number: 145,pteris,pteris berteroana,5,11,1921,309
s-p-16878,s:vascularplants:s-p-16878,,pteris,pteris longifolia l.,8,7,1927,189
s-p-16878,s:vascularplants:s-p-16878,,pteris,pteris longifolia l.,8,7,1927,189
491770,91ea44cf-3b67-4d8a-b697-7f953cfffa3c,collector number: 2100,pteris,pteris tripartita,22,12,1981,356
491769,485cc485-e402-4219-9abc-f8aada333b1b,collector number: 2100,pteris,pteris tripartita,22,12,1981,356
491770,91ea44cf-3b67-4d8a-b697-7f953cfffa3c,collector number: 2100,pteris,pteris tripartita,22,12,1981,356
491769,485cc485-e402-4219-9abc-f8aada333b1b,collector number: 2100,pteris,pteris tripartita,22,12,1981,356
3096347,http://n2t.net/ark:/65665/30e4a4c20-e8ac-448f-a17f-821340120a49,2100,pteris,pteris tripartita,22,12,1981,356
3096346,http://n2t.net/ark:/65665/3c992562c-7310-46cc-b366-6dd0895e2610,2100,pteris,pteris tripartita,22,12,1981,356
3096347,http://n2t.net/ark:/65665/30e4a4c20-e8ac-448f-a17f-821340120a49,2100,pteris,pteris tripartita,22,12,1981,356
3096346,http://n2t.net/ark:/65665/3c992562c-7310-46cc-b366-6dd0895e2610,2100,pteris,pteris tripartita,22,12,1981,356
371670,1c462869-170b-426d-832b-48d3426d56d1,s.n.,pteris,pteris tripartita,12,12,1968,347
371670,1c462869-170b-426d-832b-48d3426d56d1,s.n.,pteris,pteris tripartita,12,12,1968,347
492603,193851cf-e685-4b6d-8e73-1bbdad29743b,collector number: 4931,pueraria,pueraria phaseoloides,18,8,1983,230
492603,193851cf-e685-4b6d-8e73-1bbdad29743b,collector number: 4931,pueraria,pueraria phaseoloides,18,8,1983,230
3127453,http://n2t.net/ark:/65665/34db7d6fc-fc67-4c6e-acdf-aa0bfc6fc7a6,2149,pycreus,pycreus polystachyos,24,12,1981,358
3127453,http://n2t.net/ark:/65665/34db7d6fc-fc67-4c6e-acdf-aa0bfc6fc7a6,2149,pycreus,pycreus polystachyos,24,12,1981,358
42673,d2da4af8-e7bd-4092-914e-4de3bd66902e,collector number: 53885,pyrrosia,pyrrosia serpens,18,2,1931,49
42673,d2da4af8-e7bd-4092-914e-4de3bd66902e,collector number: 53885,pyrrosia,pyrrosia serpens,18,2,1931,49
31143,25645e31-432c-4075-a09f-9a389e6b7eef,collector number: 11,pyrrosia,pyrrosia serpens,15,6,1967,166
31143,25645e31-432c-4075-a09f-9a389e6b7eef,collector number: 11,pyrrosia,pyrrosia serpens,15,6,1967,166
652804,e2595fff-ad60-4c1d-8a7d-1d0d5ff11e42,collector number: 60955,pyrrosia,pyrrosia serpens,13,7,1981,194
652608,9c9b1d87-9ec1-473f-b130-016c6b9cca98,collector number: 60955,pyrrosia,pyrrosia serpens,13,7,1981,194
652804,e2595fff-ad60-4c1d-8a7d-1d0d5ff11e42,collector number: 60955,pyrrosia,pyrrosia serpens,13,7,1981,194
652608,9c9b1d87-9ec1-473f-b130-016c6b9cca98,collector number: 60955,pyrrosia,pyrrosia serpens,13,7,1981,194
583307,790114a1-71cc-4c1a-83ee-69355cc6fbba,collector number: 2377,pyrrosia,pyrrosia serpens,18,9,1988,262
583307,790114a1-71cc-4c1a-83ee-69355cc6fbba,collector number: 2377,pyrrosia,pyrrosia serpens,18,9,1988,262
bm000864986,7b811947-4713-48c3-9d71-5dc052884024,1933,pyrrosia,pyrrosia serpens,24,12,2003,358
bm000864986,7b811947-4713-48c3-9d71-5dc052884024,1933,pyrrosia,pyrrosia serpens,24,12,2003,358
bm000864989,f638534e-d241-4521-acca-3fbbeb884aa0,1972,pyrrosia,pyrrosia serpens,28,12,2003,362
bm000864989,f638534e-d241-4521-acca-3fbbeb884aa0,1972,pyrrosia,pyrrosia serpens,28,12,2003,362
492721,10f382c2-6819-464a-8cba-d786e6fd8e1b,collector number: 4838,pyrrosia,pyrrosia serpens,12,8,1983,224
492721,10f382c2-6819-464a-8cba-d786e6fd8e1b,collector number: 4838,pyrrosia,pyrrosia serpens,12,8,1983,224
3087306,http://n2t.net/ark:/65665/3c197a75c-8fb7-47f4-aef8-5e95c7de8399,4838,pyrrosia,pyrrosia sp.,8,12,1983,342
3087306,http://n2t.net/ark:/65665/3c197a75c-8fb7-47f4-aef8-5e95c7de8399,4838,pyrrosia,pyrrosia sp.,8,12,1983,342
3143604,http://n2t.net/ark:/65665/3c9c79bd6-7c21-4b20-aafa-b0354e351feb,60933,quassia,quassia amara,7,12,1981,341
3143604,http://n2t.net/ark:/65665/3c9c79bd6-7c21-4b20-aafa-b0354e351feb,60933,quassia,quassia amara,7,12,1981,341
578661,8dc09ddd-2a5d-4111-8e70-7861c0fbe390,collector number: 60933,quassia,quassia amara,12,7,1981,193
rsa0142502,42b9d725-69d5-4f55-b8f6-672850f9a5a2,60933,quassia,quassia amara,12,7,1981,193
578661,8dc09ddd-2a5d-4111-8e70-7861c0fbe390,collector number: 60933,quassia,quassia amara,12,7,1981,193
rsa0142502,42b9d725-69d5-4f55-b8f6-672850f9a5a2,60933,quassia,quassia amara,12,7,1981,193
pc0129258,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0129258,,racopilum,racopilum aberrans,4,10,1900,278
pc0129259,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0129259,,racopilum,racopilum aberrans,4,10,1900,278
pc0129258,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0129258,,racopilum,racopilum aberrans,4,10,1900,278
pc0129259,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0129259,,racopilum,racopilum aberrans,4,10,1900,278
pc0734073,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734073,,radula,radula retroflexa,5,6,2009,156
pc0734072,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734072,,radula,radula retroflexa,5,6,2009,156
pc0734073,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734073,,radula,radula retroflexa,5,6,2009,156
pc0734072,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734072,,radula,radula retroflexa,5,6,2009,156
432494,502b9395-d46e-4622-ad20-516fbe9c62b3,collector number: 5371.1,reediella,reediella humilis,18,2,1931,49
42583,b071b629-ef84-44c4-aeb0-3f6cdcb0668a,collector number: 5371,reediella,reediella humilis,18,2,1931,49
432494,502b9395-d46e-4622-ad20-516fbe9c62b3,collector number: 5371.1,reediella,reediella humilis,18,2,1931,49
42583,b071b629-ef84-44c4-aeb0-3f6cdcb0668a,collector number: 5371,reediella,reediella humilis,18,2,1931,49
492202,1758e0d9-58cf-4306-9ba5-545bb5d4b819,collector number: 2216,reediella,reediella humilis,29,12,1981,363
492202,1758e0d9-58cf-4306-9ba5-545bb5d4b819,collector number: 2216,reediella,reediella humilis,29,12,1981,363
583320,bf4e2038-5fcf-446f-97e5-79c77f47809c,collector number: 2390,reediella,reediella humilis,20,9,1988,264
583320,bf4e2038-5fcf-446f-97e5-79c77f47809c,collector number: 2390,reediella,reediella humilis,20,9,1988,264
578669,1c62f71c-8947-4aa0-bab8-14203cfa12c8,collector number: 60987,rhizophora,rhizophora mucronata,14,7,1981,195
578669,1c62f71c-8947-4aa0-bab8-14203cfa12c8,collector number: 60987,rhizophora,rhizophora mucronata,14,7,1981,195
494027,609e289c-e120-4310-9df2-aa3545cfdebb,collector number: 2207,rhizophora,rhizophora mucronata,28,12,1981,362
494027,609e289c-e120-4310-9df2-aa3545cfdebb,collector number: 2207,rhizophora,rhizophora mucronata,28,12,1981,362
3293650,http://n2t.net/ark:/65665/311531f6b-59e6-4063-a402-a4f91cf07c9f,60987,rhizophora,rhizophora mucronata,14,7,1981,195
3143887,http://n2t.net/ark:/65665/32f5719c0-5406-4d96-894e-8393a24d1371,60987,rhizophora,rhizophora mucronata,14,7,1981,195
3293650,http://n2t.net/ark:/65665/311531f6b-59e6-4063-a402-a4f91cf07c9f,60987,rhizophora,rhizophora mucronata,14,7,1981,195
3143887,http://n2t.net/ark:/65665/32f5719c0-5406-4d96-894e-8393a24d1371,60987,rhizophora,rhizophora mucronata,14,7,1981,195
rsa0140941,05a033bb-0274-4441-98c0-03396161b702,60987,,rhizophora mucronata var. stylosa,14,7,1981,195
rsa0140941,05a033bb-0274-4441-98c0-03396161b702,60987,,rhizophora mucronata var. stylosa,14,7,1981,195
l.2496626,https://data.biodiversitydata.nl/naturalis/specimen/l.2496626,"fosberg, fr  60987",rhizophora,rhizophora stylosa,14,7,1981,195
l.2496626,https://data.biodiversitydata.nl/naturalis/specimen/l.2496626,"fosberg, fr  60987",rhizophora,rhizophora stylosa,14,7,1981,195
3143894,http://n2t.net/ark:/65665/39386e503-ae84-4af3-ad46-21d048e8a6e1,2207,rhizophora,rhizophora stylosa,28,12,1981,362
3143894,http://n2t.net/ark:/65665/39386e503-ae84-4af3-ad46-21d048e8a6e1,2207,rhizophora,rhizophora stylosa,28,12,1981,362
3384506,http://n2t.net/ark:/65665/3e31a899b-49b4-452b-813e-7fe53ae2e46e,12056,rhizophora,rhizophora stylosa,12,5,1993,132
3390948,http://n2t.net/ark:/65665/3d97aceff-6d52-4fd3-942e-64d4adeabff6,12056,rhizophora,rhizophora stylosa,12,5,1993,132
3384506,http://n2t.net/ark:/65665/3e31a899b-49b4-452b-813e-7fe53ae2e46e,12056,rhizophora,rhizophora stylosa,12,5,1993,132
3390948,http://n2t.net/ark:/65665/3d97aceff-6d52-4fd3-942e-64d4adeabff6,12056,rhizophora,rhizophora stylosa,12,5,1993,132
662575,60320a2a-4b81-4463-a77b-cd32540d1a04,collector number: 12056,rhizophora,rhizophora stylosa,5,12,1993,339
662575,60320a2a-4b81-4463-a77b-cd32540d1a04,collector number: 12056,rhizophora,rhizophora stylosa,5,12,1993,339
110310,e6bc9e0a-1abf-4b0b-929d-718a4e45e09f,collector number: 80,rhynchospora,rhynchospora colorata,7,1,1967,7
110310,e6bc9e0a-1abf-4b0b-929d-718a4e45e09f,collector number: 80,rhynchospora,rhynchospora colorata,7,1,1967,7
634329,b2205aa3-1c55-42d5-952c-a0676535c1ad,collector number: 212,ricinus,ricinus communis,20,6,1991,171
634329,b2205aa3-1c55-42d5-952c-a0676535c1ad,collector number: 212,ricinus,ricinus communis,20,6,1991,171
3398176,http://n2t.net/ark:/65665/3e2f3f1ca-0771-4eee-b06f-9b9487ea43c7,212,ricinus,ricinus communis,20,6,1991,171
,http://n2t.net/ark:/65665/3862f5a43-ca17-45fb-b3aa-728f82046d9f,212,ricinus,ricinus communis,20,6,1991,171
3398176,http://n2t.net/ark:/65665/3e2f3f1ca-0771-4eee-b06f-9b9487ea43c7,212,ricinus,ricinus communis,20,6,1991,171
,http://n2t.net/ark:/65665/3862f5a43-ca17-45fb-b3aa-728f82046d9f,212,ricinus,ricinus communis,20,6,1991,171
492768,17c881cf-5ba0-42c0-9948-5ecdbbc6e2cc,collector number: 2231,rorippa,rorippa sarmentosa,30,12,1981,364
492768,17c881cf-5ba0-42c0-9948-5ecdbbc6e2cc,collector number: 2231,rorippa,rorippa sarmentosa,30,12,1981,364
3142263,http://n2t.net/ark:/65665/300181b50-88bc-40d9-bfad-ebd8a0796cc1,2231,rorippa,rorippa sarmentosa,30,12,1981,364
3142263,http://n2t.net/ark:/65665/300181b50-88bc-40d9-bfad-ebd8a0796cc1,2231,rorippa,rorippa sarmentosa,30,12,1981,364
578671,9ec6c2e3-1724-417f-8235-62c0524cf061,collector number: 60995,rubus,rubus rosifolius,14,7,1981,195
rsa0142503,fca44567-2dc0-4d37-a0a9-b92f24df82ad,60995,rubus,rubus rosifolius,14,7,1981,195
578671,9ec6c2e3-1724-417f-8235-62c0524cf061,collector number: 60995,rubus,rubus rosifolius,14,7,1981,195
rsa0142503,fca44567-2dc0-4d37-a0a9-b92f24df82ad,60995,rubus,rubus rosifolius,14,7,1981,195
493058,5d3a4534-22e6-488e-b74e-ed6dbbc7318b,collector number: 2213,rubus,rubus rosifolius,29,12,1981,363
493058,5d3a4534-22e6-488e-b74e-ed6dbbc7318b,collector number: 2213,rubus,rubus rosifolius,29,12,1981,363
3142253,http://n2t.net/ark:/65665/3157c6dc4-a032-4883-aed0-48c9bedbf18d,2213,rubus,rubus rosifolius,29,12,1981,363
3142253,http://n2t.net/ark:/65665/3157c6dc4-a032-4883-aed0-48c9bedbf18d,2213,rubus,rubus rosifolius,29,12,1981,363
3142252,http://n2t.net/ark:/65665/326026a27-9fa7-44db-8b53-bb4aee8b95a4,60995,rubus,rubus rosifolius,14,7,1981,195
3444761,http://n2t.net/ark:/65665/338ab59cd-930a-45a3-8fcd-cab656826304,60995,rubus,rubus rosifolius,14,7,1981,195
3142252,http://n2t.net/ark:/65665/326026a27-9fa7-44db-8b53-bb4aee8b95a4,60995,rubus,rubus rosifolius,14,7,1981,195
3444761,http://n2t.net/ark:/65665/338ab59cd-930a-45a3-8fcd-cab656826304,60995,rubus,rubus rosifolius,14,7,1981,195
544427,a8962106-104a-4a8a-999e-5f23e7e53390,collector number: 7819,rubus,rubus rosifolius,12,9,1986,255
544427,a8962106-104a-4a8a-999e-5f23e7e53390,collector number: 7819,rubus,rubus rosifolius,12,9,1986,255
18345,cc3363bf-26e1-499c-b407-2211dcc80e61,collector number: 5361,salvia,salvia occidentalis,17,2,1931,48
18346,1c869b1b-45bb-45cd-bc9c-f628e0e3d34d,collector number: 5368,salvia,salvia occidentalis,17,2,1931,48
18345,cc3363bf-26e1-499c-b407-2211dcc80e61,collector number: 5361,salvia,salvia occidentalis,17,2,1931,48
18346,1c869b1b-45bb-45cd-bc9c-f628e0e3d34d,collector number: 5368,salvia,salvia occidentalis,17,2,1931,48
574379,19201457-805a-4236-a647-be5aab31425b,collector number: 5034,salvia,salvia occidentalis,21,8,1983,233
574379,19201457-805a-4236-a647-be5aab31425b,collector number: 5034,salvia,salvia occidentalis,21,8,1983,233
3087350,http://n2t.net/ark:/65665/3d635820d-6798-445c-96bf-02ee65c765b9,5034,salvia,salvia occidentalis,21,8,1983,233
3087350,http://n2t.net/ark:/65665/3d635820d-6798-445c-96bf-02ee65c765b9,5034,salvia,salvia occidentalis,21,8,1983,233
150962,22d8626e-5c8b-483c-9595-cd254ba37428,collector number: 68,salvia,salvia occidentalis,7,1,1967,7
150962,22d8626e-5c8b-483c-9595-cd254ba37428,collector number: 68,salvia,salvia occidentalis,7,1,1967,7
547829,da74089d-8248-47c3-97eb-09ca17c91d10,collector number: 8285,santalum,santalum insulare,14,5,1987,134
547829,da74089d-8248-47c3-97eb-09ca17c91d10,collector number: 8285,santalum,santalum insulare,14,5,1987,134
3037985,http://n2t.net/ark:/65665/3c60336f3-763a-4a92-9ada-6102ef708cf4,4956,santalum,santalum insulare,18,8,1983,230
3037985,http://n2t.net/ark:/65665/3c60336f3-763a-4a92-9ada-6102ef708cf4,4956,santalum,santalum insulare,18,8,1983,230
2921509,http://n2t.net/ark:/65665/3a48255e2-870b-484e-b3d4-e51e0b1f65b1,171,santalum,santalum insulare,8,6,1967,159
2921509,http://n2t.net/ark:/65665/3a48255e2-870b-484e-b3d4-e51e0b1f65b1,171,santalum,santalum insulare,8,6,1967,159
22367,a1061e8b-3edf-427e-8734-fa00cc2404c7,collector number: 171,santalum,santalum insulare,8,6,1967,159
22367,a1061e8b-3edf-427e-8734-fa00cc2404c7,collector number: 171,santalum,santalum insulare,8,6,1967,159
p05188069,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05188069,,sapindus,sapindus saponaria,1,1,1897,1
p05188069,http://coldb.mnhn.fr/catalognumber/mnhn/p/p05188069,,sapindus,sapindus saponaria,1,1,1897,1
l.4030463,https://data.biodiversitydata.nl/naturalis/specimen/l.4030463,"zaneveld, js  s.n.",sargassum,sargassum  c.agardh,11,8,1985,223
l.4030463,https://data.biodiversitydata.nl/naturalis/specimen/l.4030463,"zaneveld, js  s.n.",sargassum,sargassum  c.agardh,11,8,1985,223
149180,6ae105ad-38aa-48a2-9aee-f70cc6980fea,collector number: 228,scaevola,scaevola sericea,30,12,1921,364
149180,6ae105ad-38aa-48a2-9aee-f70cc6980fea,collector number: 228,scaevola,scaevola sericea,30,12,1921,364
558153,16b15813-a1c6-45dd-b3f5-c92cf4087807,collector number: 2181,scaevola,scaevola sericea,26,12,1981,360
558153,16b15813-a1c6-45dd-b3f5-c92cf4087807,collector number: 2181,scaevola,scaevola sericea,26,12,1981,360
643121,4b4dfa04-bd68-49ab-91b8-d5beafdd4dde,collector number: 1387,scaevola,scaevola sericea,22,2,1987,53
643121,4b4dfa04-bd68-49ab-91b8-d5beafdd4dde,collector number: 1387,scaevola,scaevola sericea,22,2,1987,53
547518,54ecedd4-c180-43ad-9c6e-bf64b0de2f57,collector number: 8237,scaevola,scaevola sericea,28,4,1987,118
547518,54ecedd4-c180-43ad-9c6e-bf64b0de2f57,collector number: 8237,scaevola,scaevola sericea,28,4,1987,118
635902,379ab985-367d-46f3-8107-f5225e5766e8,collector number: 106,scaevola,scaevola sericea,19,6,1991,170
635902,379ab985-367d-46f3-8107-f5225e5766e8,collector number: 106,scaevola,scaevola sericea,19,6,1991,170
635911,20025285-6853-4985-bf00-1788a24a81c0,collector number: 213,scaevola,scaevola sericea,20,6,1991,171
635911,20025285-6853-4985-bf00-1788a24a81c0,collector number: 213,scaevola,scaevola sericea,20,6,1991,171
647761,88bbe2f8-5635-4682-8303-80a33f689039,collector number: 301,scaevola,scaevola sericea,22,6,1991,173
635740,5daf22f9-6d3f-4eec-8688-1101a8e2cd7f,collector number: 301,scaevola,scaevola sericea,22,6,1991,173
647761,88bbe2f8-5635-4682-8303-80a33f689039,collector number: 301,scaevola,scaevola sericea,22,6,1991,173
635740,5daf22f9-6d3f-4eec-8688-1101a8e2cd7f,collector number: 301,scaevola,scaevola sericea,22,6,1991,173
3098107,http://n2t.net/ark:/65665/3b4f1d961-1cd6-49ed-8841-da970d0b0c64,2181,scaevola,scaevola sericea,26,12,1981,360
3098107,http://n2t.net/ark:/65665/3b4f1d961-1cd6-49ed-8841-da970d0b0c64,2181,scaevola,scaevola sericea,26,12,1981,360
3319517,http://n2t.net/ark:/65665/37ee9d0d3-fa9d-4e5b-a788-6f0cbbd68838,1387,scaevola,scaevola sericea,22,2,1987,53
3319517,http://n2t.net/ark:/65665/37ee9d0d3-fa9d-4e5b-a788-6f0cbbd68838,1387,scaevola,scaevola sericea,22,2,1987,53
3297728,http://n2t.net/ark:/65665/3c8603242-1423-448b-83aa-80bfa8cd0e87,106,scaevola,scaevola sericea,19,6,1991,170
,http://n2t.net/ark:/65665/31e99eccc-9541-4ae7-8520-19fe8c37c869,106,scaevola,scaevola sericea,19,6,1991,170
3297728,http://n2t.net/ark:/65665/3c8603242-1423-448b-83aa-80bfa8cd0e87,106,scaevola,scaevola sericea,19,6,1991,170
,http://n2t.net/ark:/65665/31e99eccc-9541-4ae7-8520-19fe8c37c869,106,scaevola,scaevola sericea,19,6,1991,170
,http://n2t.net/ark:/65665/3b4980aca-e4d4-49ca-ae08-36ef12f1d129,213,scaevola,scaevola sericea,20,6,1991,171
,http://n2t.net/ark:/65665/3b4980aca-e4d4-49ca-ae08-36ef12f1d129,213,scaevola,scaevola sericea,20,6,1991,171
,http://n2t.net/ark:/65665/366198ea6-8aea-44d0-9ac0-923f31a218cb,301,scaevola,scaevola sericea,22,6,1991,173
,http://n2t.net/ark:/65665/366198ea6-8aea-44d0-9ac0-923f31a218cb,301,scaevola,scaevola sericea,22,6,1991,173
149179,83af6f12-54dd-49c5-8f06-fed931ce947a,collector number: 145,scaevola,scaevola sericea,1,8,1967,213
149179,83af6f12-54dd-49c5-8f06-fed931ce947a,collector number: 145,scaevola,scaevola sericea,1,8,1967,213
108759,d47b7eb6-1feb-41b5-bc8a-14d911f86468,,schizaea,schizaea dichotoma,23,9,1934,266
108759,d47b7eb6-1feb-41b5-bc8a-14d911f86468,,schizaea,schizaea dichotoma,23,9,1934,266
31141,48bee6bd-f47e-4e83-8a07-f6635222f84e,collector number: 9,schizaea,schizaea dichotoma,15,6,1967,166
31141,48bee6bd-f47e-4e83-8a07-f6635222f84e,collector number: 9,schizaea,schizaea dichotoma,15,6,1967,166
650982,2ba413cf-5fdf-46c3-93ed-599a4012a835,collector number: 60952,schizaea,schizaea dichotoma,13,7,1981,194
650982,2ba413cf-5fdf-46c3-93ed-599a4012a835,collector number: 60952,schizaea,schizaea dichotoma,13,7,1981,194
598553,b2959081-b35f-4dcf-a924-645b3ea24d7e,collector number: 61020,schizaea,schizaea dichotoma,15,7,1981,196
650983,ed5f32f5-1b35-4d68-8f11-29d21cb73d86,collector number: 61020,schizaea,schizaea dichotoma,15,7,1981,196
598553,b2959081-b35f-4dcf-a924-645b3ea24d7e,collector number: 61020,schizaea,schizaea dichotoma,15,7,1981,196
650983,ed5f32f5-1b35-4d68-8f11-29d21cb73d86,collector number: 61020,schizaea,schizaea dichotoma,15,7,1981,196
650986,364b55ec-e425-45f0-95c6-46cbac31ce12,collector number: 63655,schizaea,schizaea dichotoma,21,7,1982,202
650986,364b55ec-e425-45f0-95c6-46cbac31ce12,collector number: 63655,schizaea,schizaea dichotoma,21,7,1982,202
492608,1d5901a2-8037-4fc4-a987-e7d4b87d088f,collector number: 4898,schizaea,schizaea dichotoma,14,8,1983,226
492608,1d5901a2-8037-4fc4-a987-e7d4b87d088f,collector number: 4898,schizaea,schizaea dichotoma,14,8,1983,226
755899,e88e79c2-6fa8-4753-86ef-54ce6681cd00,collector number: 48,schizaea,schizaea dichotoma,8,8,1962,220
755899,e88e79c2-6fa8-4753-86ef-54ce6681cd00,collector number: 48,schizaea,schizaea dichotoma,8,8,1962,220
558040,51ad4696-4774-4f84-88eb-4e6bcef493da,collector number: 727,schizaea,schizaea dichotoma,7,4,1970,97
558040,51ad4696-4774-4f84-88eb-4e6bcef493da,collector number: 727,schizaea,schizaea dichotoma,7,4,1970,97
3379882,http://n2t.net/ark:/65665/374e184da-d9fa-42c5-a538-cb76dfeeb81d,60997,schizostachyum,schizostachyum glaucifolium,15,7,1981,196
3379882,http://n2t.net/ark:/65665/374e184da-d9fa-42c5-a538-cb76dfeeb81d,60997,schizostachyum,schizostachyum glaucifolium,15,7,1981,196
3379883,http://n2t.net/ark:/65665/3d1a2bc55-5e9e-4bf6-9fba-891a44eb8aee,61041,schizostachyum,schizostachyum glaucifolium,16,7,1981,197
3379883,http://n2t.net/ark:/65665/3d1a2bc55-5e9e-4bf6-9fba-891a44eb8aee,61041,schizostachyum,schizostachyum glaucifolium,16,7,1981,197
18231,02ceb59f-a0dc-44f1-aabb-0e516257be6f,collector number: 5367,schleinitzia,schleinitzia insularum,17,2,1931,48
18231,02ceb59f-a0dc-44f1-aabb-0e516257be6f,collector number: 5367,schleinitzia,schleinitzia insularum,17,2,1931,48
