dwc:occurrenceID,dwc:recordNumber,dwc:genus,species,Day,Month,Year,Day of the year
urn:catalog:mo:tropicos:409977,thomas 3342,diospyros,diospyros piscatoria,24,3,1984,84
urn:catalog:mo:tropicos:410926,thomas 4770,diospyros,diospyros preussii,4,12,1985,338
urn:catalog:mo:tropicos:410956,thomas 7566,diospyros,diospyros preussii,4,3,1988,64
http://specimens.kew.org/herbarium/k000051663,7566,diospyros,diospyros preussii,3,4,1988,94
https://data.biodiversitydata.nl/naturalis/specimen/wag.1790622,"thomas, dw",diospyros,diospyros preussii,3,4,1988,94
31807186-3be9-4f4d-afbd-3adfdbb22c95,94,diospyros,diospyros preussii,10,9,1990,253
urn:catalog:mo:tropicos:1813499,sainge 556,diospyros,diospyros pseudomespilus,18,6,2000,170
urn:catalog:mo:tropicos:410964,thomas 7567,diospyros,diospyros suaveolens,4,3,1988,64
http://specimens.kew.org/herbarium/k000051629,7567,diospyros,diospyros suaveolens,3,4,1988,94
https://data.biodiversitydata.nl/naturalis/specimen/wag.1790024,"thomas, dw",diospyros,diospyros suaveolens,3,4,1988,94
https://data.biodiversitydata.nl/naturalis/specimen/wag.1180184,"burgt, xm van der  s.n.",diospyros,diospyros viridicans,23,11,2004,328
http://specimens.kew.org/herbarium/k000051783,2303,diospyros,diospyros zenkeri,20,7,1983,201
urn:catalog:mo:tropicos:411011,thomas 7585,diospyros,diospyros zenkeri,4,3,1988,64
http://specimens.kew.org/herbarium/k000051638,7585,diospyros,diospyros zenkeri,3,4,1988,94
https://data.biodiversitydata.nl/naturalis/specimen/wag.1180219,"thomas, dw",diospyros,diospyros zenkeri,3,4,1988,94
http://specimens.kew.org/herbarium/k000029120,3190,dischistocalyx,dischistocalyx,3,4,1984,94
urn:catalog:mo:tropicos:502879,thomas 3190,dischistocalyx,dischistocalyx grandifolius,28,2,1984,59
urn:catalog:mo:tropicos:503146,thomas 7873,dischistocalyx,dischistocalyx grandifolius,25,5,1988,146
http://specimens.kew.org/herbarium/k000518889,8068,dischistocalyx,dischistocalyx strobilinus,16,4,1996,107
http://specimens.kew.org/herbarium/k000518890,8207,dischistocalyx,dischistocalyx strobilinus,26,4,1996,117
http://specimens.kew.org/herbarium/k000518892,256,dischistocalyx,dischistocalyx strobilinus,27,4,1996,118
http://specimens.kew.org/herbarium/k000518923,283,dischistocalyx,dischistocalyx strobilinus,28,4,1996,119
http://specimens.kew.org/herbarium/k000518891,257,dischistocalyx,dischistocalyx strobilinus,28,4,1996,119
http://specimens.kew.org/herbarium/k000518893,282,dischistocalyx,dischistocalyx strobilinus,28,4,1996,119
urn:catalog:mo:tropicos:503169,thomas 5571,dischistocalyx,dischistocalyx strobilinus,16,2,1986,47
urn:catalog:mo:tropicos:505687,manning 1724,dischistocalyx,dischistocalyx strobilinus,4,9,1987,247
http://specimens.kew.org/herbarium/k000029113,1724,dischistocalyx,dischistocalyx strobilinus,9,4,1987,99
http://specimens.kew.org/herbarium/k000518921,1721,dischistocalyx,dischistocalyx strobilinus,9,4,1996,100
urn:catalog:mo:tropicos:143430,thomas 3221,discoclaoxylon,discoclaoxylon hexandrum,28,2,1984,59
http://specimens.kew.org/herbarium/k000181132,3221,discoclaoxylon,discoclaoxylon hexandrum,3,4,1984,94
urn:catalog:mo:tropicos:1301134,kenfack 1096,discoglypremna,discoglypremna caloneura,25,4,1998,115
urn:catalog:mo:tropicos:97416,thomas 7616,distemonanthus,distemonanthus benthamianus,4,3,1988,64
7ff822b0-8816-434a-a24a-8c42fbc52b07,122,dorstenia,dorstenia,27,9,1990,270
b9f093e8-c1fb-4337-960c-09abb06aac0d,45,dorstenia,dorstenia africana,8,6,1990,159
urn:catalog:mo:tropicos:714257,thomas 3186,dorstenia,dorstenia africana (baill.) c.c. berg,28,2,1984,59
urn:catalog:mo:tropicos:714084,thomas 5773,dorstenia,dorstenia africana (baill.) c.c. berg,3,10,1986,276
urn:catalog:mo:tropicos:709576,manning 1738,dorstenia,dorstenia africana (baill.) c.c. berg,4,10,1987,277
urn:catalog:mo:tropicos:714482,thomas 7500,dorstenia,dorstenia africana (baill.) c.c. berg,4,1,1988,4
urn:catalog:mo:tropicos:709391,manning 1768,dorstenia,dorstenia barteri bureau,4,12,1987,338
urn:catalog:mo:tropicos:714208,thomas 5864,dorstenia,dorstenia barteri var. barteri,3,10,1986,276
urn:catalog:mo:tropicos:706502,harris 2677,dorstenia,dorstenia barteri var. subtriangularis (engl.) hijman & c.c. berg,15,1,1991,15
https://data.biodiversitydata.nl/naturalis/specimen/wag.1104626,"burgt, xm van der  576",dorstenia,dorstenia ciliata,16,1,2000,16
urn:catalog:mo:tropicos:100577288,van der burgt 576,dorstenia,dorstenia ciliata,16,1,2000,16
urn:catalog:mo:tropicos:714452,thomas 5630,dorstenia,dorstenia ciliata,16,2,1986,47
urn:catalog:mo:tropicos:706518,harris 2705,dorstenia,dorstenia contrajerva,18,1,1991,18
urn:catalog:mo:tropicos:714179,thomas 7690,dorstenia,dorstenia contrajerva,4,8,1988,217
https://data.biodiversitydata.nl/naturalis/specimen/wag.1105033,"gereau, re  5593",dorstenia,dorstenia mannii,25,11,1994,329
https://data.biodiversitydata.nl/naturalis/specimen/wag.1962116,"ngansop, te",dorstenia,dorstenia mannii,21,10,2015,294
urn:catalog:mo:tropicos:883568,gereau 5593,dorstenia,dorstenia mannii,25,11,1994,329
urn:catalog:mo:tropicos:714280,thomas 3189,dorstenia,dorstenia mannii,28,2,1984,59
urn:catalog:mo:tropicos:713979,doumenge 368,dorstenia,dorstenia mannii,16,3,1987,75
urn:catalog:mo:tropicos:713994,thomas 7552,dorstenia,dorstenia mannii,4,3,1988,64
urn:catalog:mo:tropicos:714138,thomas 8114,dorstenia,dorstenia mannii,6,10,1988,280
https://data.biodiversitydata.nl/naturalis/specimen/wag.1105047,"thomas, dw  8114",dorstenia,dorstenia mannii,10,6,1988,162
urn:catalog:mo:tropicos:714399,thomas 5133,dorstenia,dorstenia picta,12,8,1985,224
urn:catalog:mo:tropicos:714326,thomas 6907,dorstenia,dorstenia picta,8,8,1987,220
urn:catalog:mo:tropicos:706494,harris 2663,dorstenia,dorstenia poinsettifolia,13,1,1991,13
urn:catalog:mo:tropicos:714251,thomas 3185,dorstenia,dorstenia turbinata,28,2,1984,59
urn:catalog:mo:tropicos:714035,thomas 7119,dorstenia,dorstenia turbinata,8,8,1987,220
urn:catalog:mo:tropicos:1301069,kenfack 1041,dorstenia,dorstenia turbinata,2,9,1998,245
https://data.biodiversitydata.nl/naturalis/specimen/wag.1105304,"kenfack, d  1041",dorstenia,dorstenia turbinata,9,2,1998,40
https://data.biodiversitydata.nl/naturalis/specimen/wag.1152665,"kenfack, d  1051",dracaena,dracaena bicolor,25,2,1998,56
urn:catalog:mo:tropicos:1301085,kenfack 1051,dracaena,dracaena bicolor,25,2,1998,56
https://data.biodiversitydata.nl/naturalis/specimen/wag.1152987,"thomas, dw",dracaena,dracaena camerooniana,22,5,1988,143
urn:catalog:mo:tropicos:614960,thomas 7834,dracaena,dracaena camerooniana,22,5,1988,143
urn:catalog:mo:tropicos:614586,thomas 4299,dracaena,dracaena draco,24,1,1985,24
urn:catalog:mo:tropicos:615090,thomas 5623,dracaena,dracaena draco,16,2,1986,47
urn:catalog:mo:tropicos:615057,thomas 5588,dracaena,dracaena draco,16,2,1986,47
urn:catalog:mo:tropicos:614756,thomas 6752,dracaena,dracaena draco,20,2,1987,51
urn:catalog:mo:tropicos:614871,thomas 2696,dracaena,dracaena draco,12,10,1983,285
urn:catalog:mo:tropicos:614737,thomas 8122,dracaena,dracaena draco,6,10,1988,280
urn:catalog:mo:tropicos:614719,thomas 8099,dracaena,dracaena draco,6,10,1988,280
urn:catalog:mo:tropicos:1300587,kenfack 641,dracaena,dracaena draco,4,9,1997,247
urn:catalog:mo:tropicos:1815093,sainge 204,dracaena,dracaena draco,1,6,2000,153
https://data.biodiversitydata.nl/naturalis/specimen/wag.1154136,"thomas, dw",dracaena,dracaena laxissima,22,5,1988,143
urn:catalog:mo:tropicos:614952,thomas 7833,dracaena,dracaena laxissima,22,5,1988,143
http://specimens.kew.org/herbarium/k000522575,7833,dracaena,dracaena laxissima,1,5,1988,122
urn:catalog:mo:tropicos:615114,thomas 5652,dracaena,dracaena phrynioides,16,2,1986,47
b9dc308d-0d88-47d5-ba44-1e200627f5bd,64,dracaena,dracaena surculosa,9,7,1990,190
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00283957,,dracaena,dracaena talbotii,21,1,1986,21
https://data.biodiversitydata.nl/naturalis/specimen/wag.1564755,"thomas, dw  6823",drypetes,drypetes,31,1,1987,31
3097d34a-ad83-4971-bff8-9c7a7a17ba15,25,drypetes,drypetes,28,5,1990,148
https://data.biodiversitydata.nl/naturalis/specimen/wag.1564711,"kenfack, d  1102",drypetes,drypetes,5,5,1998,125
urn:catalog:mo:tropicos:100813605,ird 273,drypetes,drypetes glauca,28,2,2012,59
urn:catalog:mo:tropicos:157318,doumenge 373,drypetes,drypetes glauca,16,3,1987,75
urn:catalog:mo:tropicos:157311,doumenge 351,drypetes,drypetes glauca,16,3,1987,75
urn:catalog:mo:tropicos:1819224,sainge 457,drypetes,drypetes glauca,29,4,2000,120
urn:catalog:mo:tropicos:144452,thomas 7836a,drypetes,drypetes glauca,22,5,1988,143
urn:catalog:mo:tropicos:142691,thomas 6823,drypetes,drypetes glauca,8,8,1987,220
urn:catalog:mo:tropicos:141921,thomas 8130,drypetes,drypetes glauca,6,10,1988,280
urn:catalog:mo:tropicos:1301174,kenfack 1102,drypetes,drypetes glauca,5,5,1998,125
urn:catalog:mo:tropicos:100813619,ird 287,drypetes,drypetes glauca,3,3,2012,63
urn:catalog:mo:tropicos:144023,thomas 4690,drypetes,drypetes gracilis,4,12,1985,338
748d7fee-2c45-4379-8942-0a44160d447f,17,drypetes,drypetes ivorensis,21,4,1990,111
https://data.biodiversitydata.nl/naturalis/specimen/wag.1564185,"burgt, xm van der",drypetes,drypetes laciniata,16,3,2004,76
urn:catalog:mo:tropicos:143799,thomas 5581,drypetes,drypetes laciniata,16,2,1986,47
urn:catalog:mo:tropicos:1813907,sainge 578,drypetes,drypetes laciniata,21,6,2000,173
urn:catalog:mo:tropicos:141068,thomas 4765,drypetes,drypetes laciniata,4,12,1985,338
urn:catalog:mo:tropicos:142041,thomas 7678,drypetes,drypetes moliwensis cheek & radcl.-sm.,4,7,1988,186
https://data.biodiversitydata.nl/naturalis/specimen/wag.1564526,"thomas, dw  5643",drypetes,drypetes preussii,16,2,1986,47
http://specimens.kew.org/herbarium/k000181039,7836,drypetes,drypetes preussii,22,5,1988,143
urn:catalog:mo:tropicos:144192,thomas 5631,drypetes,drypetes preussii,16,2,1986,47
urn:catalog:mo:tropicos:144290,thomas 5643,drypetes,drypetes preussii,16,2,1986,47
urn:catalog:mo:tropicos:141701,thomas 5805,drypetes,drypetes preussii,3,10,1986,276
urn:catalog:mo:tropicos:143646,thomas 5563,drypetes,drypetes principum,16,2,1986,47
http://n2t.net/ark:/65665/3acdc75f8-b6f2-4db7-aa93-8722425cc64a,4790,drypetes,drypetes similis,4,12,1985,338
urn:catalog:mo:tropicos:101092308,van der burgt 671,drypetes,drypetes similis hutch.,16,3,2004,76
urn:catalog:mo:tropicos:140792,thomas 4789,drypetes,drypetes similis hutch.,4,12,1985,338
urn:catalog:mo:tropicos:142398,thomas 5876,drypetes,drypetes similis hutch.,3,10,1986,276
urn:catalog:mo:tropicos:100442567,sainge 183,drypetes,drypetes staudtii,20,12,1999,354
urn:catalog:mo:tropicos:143326,thomas 4586,drypetes,drypetes staudtii,27,3,1985,86
https://data.biodiversitydata.nl/naturalis/specimen/wag.1834947,"burgt, xm van der",duboscia,duboscia macrocarpa,14,12,2005,348
https://data.biodiversitydata.nl/naturalis/specimen/wag0204365,"burgt, xm van der",duboscia,duboscia macrocarpa,14,12,2005,348
urn:catalog:mo:tropicos:182739,thomas 8135,duboscia,duboscia macrocarpa,6,10,1988,280
urn:catalog:mo:tropicos:1300627,kenfack 707,duguetia,duguetia lanceolata,26,4,1997,116
https://data.biodiversitydata.nl/naturalis/specimen/wag.1379800,"kenfack, d  1018",duguetia,duguetia staudtii,28,1,1998,28
urn:catalog:mo:tropicos:1300958,kenfack 1018,duguetia,duguetia staudtii,28,1,1998,28
http://specimens.kew.org/herbarium/k000029593,52806,duvernoia,duvernoia bolomboensis,13,11,1985,317
http://specimens.kew.org/herbarium/k000029597,2707,duvernoia,duvernoia buchholzii,11,12,1983,345
urn:catalog:mo:tropicos:411067,doumenge 402,undesignated,ebenaceae gürke,20,3,1987,79
urn:catalog:mo:tropicos:409862,harris 2466,undesignated,ebenaceae gürke,28,8,1990,240
urn:catalog:mo:tropicos:510831,manning 1707,ecpoma,ecpoma hierniana (wernham) n. hallé & f. hallé,4,8,1987,216
urn:catalog:mo:tropicos:40384,thomas 8189,elaphoglossum,elaphoglossum isabelense,15,6,1988,167
https://data.biodiversitydata.nl/naturalis/specimen/wag.1186187,"thomas, dw  6715",elatostema,elatostema mannii,20,2,1987,51
urn:catalog:mo:tropicos:719538,thomas 6715,elatostema,elatostema mannii,20,2,1987,51
urn:catalog:mo:tropicos:715272,thomas 3195,elatostema,elatostema mannii,28,2,1984,59
urn:catalog:mo:tropicos:718036,manning 1740,elatostema,elatostema mannii,4,10,1987,277
http://specimens.kew.org/herbarium/k000181367,3195,elatostema,elatostema mannii,3,4,1984,94
http://specimens.kew.org/herbarium/k000518920,284,elytraria,elytraria marginata,28,4,1996,119
http://specimens.kew.org/herbarium/k000518912,1706,elytraria,elytraria marginata,9,4,1996,100
urn:catalog:mo:tropicos:535030,thomas 3369,empogona,empogona macrophylla,24,3,1984,84
d4d2553a-e7ad-49f4-bfbd-8c8cc158edf3,104,enantia,enantia,13,9,1990,256
urn:catalog:mo:tropicos:755548,thomas 4345,enantia,enantia chlorantha oliv.,24,1,1985,24
urn:catalog:mo:tropicos:755523,thomas 7555,enantia,enantia chlorantha oliv.,4,3,1988,64
http://specimens.kew.org/herbarium/k000023278,762,endodesmia,endodesmia calophylloides,8,5,2005,128
https://data.biodiversitydata.nl/naturalis/specimen/wag0204389,"burgt, xm van der  762",endodesmia,endodesmia calophylloides,8,5,2005,128
https://data.biodiversitydata.nl/naturalis/specimen/wag0110068,"burgt, xm van der",englerodendron,englerodendron korupense,27,3,2004,87
https://data.biodiversitydata.nl/naturalis/specimen/wag0204642,"burgt, xm van der  747",englerodendron,englerodendron korupense,15,4,2005,105
https://data.biodiversitydata.nl/naturalis/specimen/wag0204644,"burgt, xm van der  747",englerodendron,englerodendron korupense,15,4,2005,105
https://data.biodiversitydata.nl/naturalis/specimen/wag8002052,"burgt, xm van der  747",englerodendron,englerodendron korupense,15,4,2005,105
http://specimens.kew.org/herbarium/k000616047,747,englerodendron,englerodendron korupense,15,4,2005,105
https://data.biodiversitydata.nl/naturalis/specimen/wag0204643,"burgt, xm van der  747",englerodendron,englerodendron korupense,15,4,2005,105
urn:catalog:mo:tropicos:100264993,van der burgt 741,englerodendron,englerodendron korupense,4,6,2005,155
http://specimens.kew.org/herbarium/k000616048,711,englerodendron,englerodendron korupense,11,9,2004,255
https://data.biodiversitydata.nl/naturalis/specimen/wag0204368,"burgt, xm van der",englerodendron,englerodendron korupense,11,9,2004,255
https://data.biodiversitydata.nl/naturalis/specimen/wag0204649,"burgt, xm van der",englerodendron,englerodendron korupense,11,9,2004,255
http://specimens.kew.org/herbarium/k000264712,741,englerodendron,englerodendron korupense,6,4,2005,96
http://specimens.kew.org/herbarium/k000264713,741,englerodendron,englerodendron korupense,6,4,2005,96
http://specimens.kew.org/herbarium/k000264711,741,englerodendron,englerodendron korupense,6,4,2005,96
https://data.biodiversitydata.nl/naturalis/specimen/wag8002051,"burgt, xm van der  741",englerodendron,englerodendron korupense,6,4,2005,96
https://data.biodiversitydata.nl/naturalis/specimen/wag0204648,"burgt, xm van der  741",englerodendron,englerodendron korupense,6,4,2005,96
https://data.biodiversitydata.nl/naturalis/specimen/wag0204645,"burgt, xm van der  741",englerodendron,englerodendron korupense,6,4,2005,96
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634905,,englerodendron,englerodendron korupense,6,4,2005,96
https://data.biodiversitydata.nl/naturalis/specimen/wag0204647,"burgt, xm van der  741",englerodendron,englerodendron korupense,6,4,2005,96
https://data.biodiversitydata.nl/naturalis/specimen/wag0204646,"burgt, xm van der  741",englerodendron,englerodendron korupense,6,4,2005,96
https://data.biodiversitydata.nl/naturalis/specimen/wag0108011,"burgt, xm van der  741",englerodendron,englerodendron korupense,6,4,2005,96
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634906,,englerodendron,englerodendron korupense,6,4,2005,96
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634904,,englerodendron,englerodendron korupense,6,4,2005,96
https://data.biodiversitydata.nl/naturalis/specimen/wag0204639,"burgt, xm van der  760",englerodendron,englerodendron korupense,8,5,2005,128
https://data.biodiversitydata.nl/naturalis/specimen/wag0204640,"burgt, xm van der  760",englerodendron,englerodendron korupense,8,5,2005,128
https://data.biodiversitydata.nl/naturalis/specimen/wag0204641,"burgt, xm van der  760",englerodendron,englerodendron korupense,8,5,2005,128
http://specimens.kew.org/herbarium/k000460371,944,englerophytum,englerophytum,26,5,2007,146
https://data.biodiversitydata.nl/naturalis/specimen/wag0392352,"burgt, xm van der",englerophytum,englerophytum iturense,26,5,2007,146
urn:catalog:mo:tropicos:101074844,van der burgt 944,englerophytum,englerophytum iturense,26,5,2007,146
urn:catalog:mo:tropicos:408420,manning 1720,englerophytum,englerophytum kennedyi,4,9,1987,247
http://specimens.kew.org/herbarium/k000029748,52694,englerophytum,englerophytum kennedyi,11,11,1985,315
http://specimens.kew.org/herbarium/k000029747,1720,englerophytum,englerophytum kennedyi,9,4,1987,99
https://data.biodiversitydata.nl/naturalis/specimen/wag0110461,"manning, sd  1720",englerophytum,englerophytum kennedyi,9,4,1987,99
urn:catalog:mo:tropicos:1300629,kenfack 710,englerophytum,englerophytum le-testui,26,4,1997,116
urn:catalog:mo:tropicos:100813595,ird 263,englerophytum,englerophytum stelechantha,28,2,2012,59
https://data.biodiversitydata.nl/naturalis/specimen/wag.1121549,"kenfack, d  1099",engomegoma,engomegoma gordonii,26,4,1998,116
urn:catalog:mo:tropicos:1301136,kenfack 1099,engomegoma,engomegoma gordonii,26,4,1998,116
urn:catalog:mo:tropicos:1814696,sainge 633,engomegoma,engomegoma gordonii,8,6,2000,160
dafcd882-effa-4c50-a18b-acca4bccd275,134,entada,entada,29,9,1990,272
urn:catalog:mo:tropicos:130349,thomas 7699,entandrophragma,entandrophragma angolense,4,8,1988,217
urn:catalog:mo:tropicos:129520,thomas 5873,entandrophragma,entandrophragma candollei,3,10,1986,276
fad4f968-cfda-4cfe-813d-dd4e3d19393e,,entandrophragma,entandrophragma utile,21,4,1990,111
urn:catalog:mo:tropicos:130336,thomas 7698,entandrophragma,entandrophragma utile,4,8,1988,217
2828233a-8bd1-4bf0-b96e-c97d1a098f06,120,ephielis,ephielis,20,9,1990,263
urn:catalog:mo:tropicos:503101,thomas 3249,eremomastax,eremomastax speciosa,28,2,1984,59
http://specimens.kew.org/herbarium/k000029080,3249,eremomastax,eremomastax speciosa,3,4,1984,94
urn:catalog:mo:tropicos:291029,harris 2470,eremospatha,eremospatha laurentii,29,8,1990,241
urn:catalog:mo:tropicos:290719,thomas 5613,eremospatha,eremospatha wendlandiana,16,2,1986,47
urn:catalog:mo:tropicos:293710,thomas 9978,eremospatha,eremospatha wendlandiana,22,2,1994,53
urn:catalog:mo:tropicos:293717,thomas 9980,eremospatha,eremospatha wendlandiana,22,2,1994,53
http://specimens.kew.org/herbarium/k000093389,3365,eriocoelum,eriocoelum kerstingii,24,3,1984,84
urn:catalog:mo:tropicos:172200,thomas 3365,eriocoelum,eriocoelum kerstingii,24,3,1984,84
urn:catalog:mo:tropicos:171553,thomas 7650,eriocoelum,eriocoelum kerstingii,4,3,1988,64
http://specimens.kew.org/herbarium/k000745709,781,eriocoelum,eriocoelum paniculatum,19,10,2005,292
http://specimens.kew.org/herbarium/k000745708,781,eriocoelum,eriocoelum paniculatum,19,10,2005,292
